지역구,지역동,아파트명,최저 시세,최고 시세,세대 수,동 수,최소 전용면적,최대 전용면적,초등학교까지의 거리
관악구,신림동,서초그린,,,88,3,80.99,108.25,2
관악구,신림동,선인타운(주상복합),,,24,1,24.04,25.77,12
관악구,신림동,성우,70000,115000,156,1,73.13,140.14,12
관악구,신림동,센트라노,,,15,1,28.68,33.17,13
관악구,신림동,수에드원(주상복합),,,12,1,32.55,38.3,10
관악구,신림동,신남195,,,8,1,23.98,23.98,1
관악구,신림동,신대방노블루체(도시형),,,24,1,32.12,34.06,6
관악구,신림동,신동아,58000,61000,107,1,95.37,95.37,10
관악구,신림동,신림,,,8,1,67.59,67.59,7
관악구,신림동,신림건영5차,,,77,1,77.78,139.71,3
관악구,신림동,신림금호타운2차,,,126,1,85.25,144.5,5
관악구,신림동,신림동부,75000,129000,592,4,71.5,137.15,6
관악구,신림동,신림동부센트레빌,86000,115000,213,4,79.77,134.04,15
관악구,신림동,신림두영,73000,87000,114,1,83.91,142.34,6
관악구,신림동,신림서초,,,109,1,76.72,107.43,3
관악구,신림동,신림스카이,,,43,1,42.88,66.39,6
관악구,신림동,신림신도브래뉴,95000,105000,304,4,103.05,140.26,4
관악구,신림동,신림쌍용,58000,97000,373,3,84.5,143.34,11
관악구,신림동,신림이모르젠,78000,78000,18,1,96.4,108.56,6
관악구,신림동,신림주공1단지,59000,62000,90,1,86.62,86.62,1
관악구,신림동,신림큐브(도시형),13000,14500,96,1,20.25,29.31,10
관악구,신림동,신림태흥,55000,70000,127,1,81.48,115.54,7
관악구,신림동,신림푸르지오1차,88000,150000,1456,23,79.41,161.64,2
관악구,신림동,신림푸르지오2차,73000,110000,349,8,76.77,133.52,1
관악구,신림동,신림하이츠,,,126,9,99.31,125.21,15
관악구,신림동,신림현대,57000,150000,1634,12,46.39,132.75,7
관악구,신림동,신림현대맨션,130000,130000,87,5,103.24,110.17,12
관악구,신림동,신안,,,120,6,64.46,64.46,15
관악구,신림동,신화아트벨리,,,30,2,76.97,101.75,2
관악구,신림동,씨앤에이(도시형),,,72,1,17.61,21.72,6
관악구,신림동,아데나534(도시형),12000,13000,149,1,25.91,26.48,5
관악구,신림동,앰팰리스,75000,75000,32,1,92.8,93.37,12
관악구,신림동,에르스떼(주상복합),32000,32000,18,1,28.68,31.62,4
관악구,신림동,에셀비전21,70000,70000,52,1,104.44,104.44,9
관악구,신림동,에셀파크빌Ⅱ(도시형),,,27,2,23.09,40.98,8
관악구,신림동,에스디플러스아크로빌(도시형),,,16,1,35.26,47.15,8
관악구,신림동,온누리(도시형),,,35,1,18.69,23.99,
관악구,신림동,우민조원,88000,88000,119,1,86.44,130.15,4
관악구,신림동,우방,69000,90000,201,3,86.05,141.42,10
관악구,신림동,우영맨션,,,16,1,129.46,175.14,5
관악구,신림동,원림,,,16,2,73.15,73.25,8
관악구,신림동,월드,,,14,1,95.14,95.14,3
관악구,신림동,웰피아,,,30,1,74.39,104.2,10
관악구,신림동,위드비엠3(주상복합),,,28,1,25.88,72.53,6
관악구,신림동,윤정,53000,53000,40,1,70.32,96.11,2
관악구,신림동,은성(도시형),,,16,1,27.07,41.57,10
관악구,신림동,임광관악파크,65000,115000,465,5,76.03,132.23,5
관악구,신림동,자이(주상복합),,,27,1,17.62,24.07,12
관악구,신림동,제창그로힐,89000,89000,91,1,71.57,106.92,2
관악구,신림동,종현아트빌(주상복합),,,7,1,32.78,93.23,4
관악구,신림동,중앙힐,,,19,1,94.04,94.06,10
관악구,신림동,청광,67000,88000,86,1,86.31,107.37,4
관악구,신림동,청암두산위브센티움(주상복합),75000,80000,84,1,107.94,231.68,11
관악구,신림동,청화,58000,77000,62,1,78.5,110.03,4
관악구,신림동,초원,50000,52000,197,1,84.86,85.89,10
관악구,신림동,코스모그린(도시형),10000,11500,77,1,17.09,17.09,6
관악구,신림동,클라우드(도시형),,,21,1,37.63,55.92,9
관악구,신림동,태경빌(도시형),,,14,1,38.66,39.43,
관악구,신림동,태성,,,19,1,76.49,161.24,12
관악구,신림동,태양(1437-19),,,29,1,16.1,37.23,10
관악구,신림동,태양(1563-2),23000,23000,19,1,54.39,71.87,8
관악구,신림동,태영(주상복합),50000,63000,88,1,49.4,74.1,9
관악구,신림동,태화그린,,,8,1,57.45,74.29,8
관악구,신림동,테라스시티(도시형),,,35,1,19.75,19.75,8
관악구,신림동,투니온(도시형),,,16,1,15.54,27.27,11
관악구,신림동,파로스프라자(주상복합),65000,65000,38,2,111.19,111.19,3
관악구,신림동,푸리마타운(도시형),12800,13200,86,1,17.14,24.33,12
관악구,신림동,프라비다트라움(도시형),13000,14500,130,1,21.69,21.71,10
관악구,신림동,하나빌(도시형),,,8,1,37.88,62.29,7
관악구,신림동,하이원로얄캐슬,,,25,1,39.56,74.86,0
관악구,신림동,한라타운,73000,78000,73,1,87.03,105.8,5
관악구,신림동,한림,52000,52000,32,4,38.06,76.9,8
관악구,신림동,한양,70000,72000,132,3,101.56,101.56,10
관악구,신림동,한차임빌(도시형),,,15,1,34.19,36.86,2
관악구,신림동,현대,52000,70000,336,5,85.14,101.02,10
관악구,신림동,현대(201동),87000,87000,112,1,86.89,140.88,2
관악구,신림동,호등자이젠,63000,67000,18,1,114.25,123.37,15
관악구,신림동,효림다온,,,40,1,88.82,105.42,12
관악구,신림동,효산센터뷰(주상복합),,,8,1,77.3,77.3,9
관악구,신림동,흥원,,,19,1,79.5,132.83,3
노원구,공릉동,67디벨리움(도시형),16000,17500,106,1,24.01,40.24,4
노원구,공릉동,건영,57500,76000,90,1,81.16,143.62,5
노원구,공릉동,건영장미,64500,88000,215,2,84.48,109.43,5
노원구,공릉동,골든하우스2(도시형),,,12,1,18.76,28.39,3
노원구,공릉동,공릉2단지라이프,43000,64000,660,4,46.57,66.93,4
노원구,공릉동,공릉3단지라이프,43000,65000,840,4,44.84,64.44,3
노원구,공릉동,공릉8단지청솔,80000,90000,278,6,99.96,100.17,3
노원구,공릉동,공릉9단지청솔,85000,92000,297,4,108.12,108.3,1
노원구,공릉동,공릉대동2차,65000,99000,190,2,86.57,141.89,5
노원구,공릉동,공릉동비발디캐슬,50000,50000,12,2,93.61,94.49,
노원구,공릉동,공릉두산힐스빌,73000,135000,579,8,78.04,149.8,9
노원구,공릉동,공릉미소지움,80000,100000,198,2,105.52,132.65,8
노원구,공릉동,공릉삼익2차,55000,85000,237,2,47.42,118.38,10
노원구,공릉동,공릉신도1차,85000,130000,342,4,99.29,165.47,3
노원구,공릉동,공릉신도브레뉴2차,70000,87000,138,1,101.97,118.18,4
노원구,공릉동,공릉태승훼미리1차,72000,72000,41,1,56.45,105.08,7
노원구,공릉동,공릉풍림아이원,39000,135000,1601,14,46.73,148.75,3
노원구,공릉동,공릉한보에센시티,58000,81000,561,7,84.87,142,9
노원구,공릉동,공릉해링턴플레이스,95000,150000,564,11,126.75,164.73,11
노원구,공릉동,광덕파크빌,70000,78000,73,1,105.34,105.36,9
노원구,공릉동,길성그랑프리텔,71000,88000,88,2,91.13,105.31,7
노원구,공릉동,남광,,,12,1,52.4,109.03,3
노원구,공릉동,남청파인힐,59000,69000,49,1,79.72,107.63,6
노원구,공릉동,네모하우스,,,8,1,39.62,39.64,2
노원구,공릉동,노원프레미어스엠코(주상복합),93000,108000,234,2,111.16,112.21,3
노원구,공릉동,녹주,70000,70000,40,1,111.78,111.82,2
노원구,공릉동,대동,61000,81000,152,1,83.71,108.77,2
노원구,공릉동,대명,,,120,3,76.19,86.13,5
노원구,공릉동,대아(492-1),67000,93500,174,1,76.22,146.32,7
노원구,공릉동,대아(740),57000,62000,130,1,71.11,135.14,9
노원구,공릉동,대주파크빌,80000,85000,191,1,89,110.66,5
노원구,공릉동,도균(주상복합),,,20,1,35.26,60.55,4
노원구,공릉동,동부,56000,95000,295,4,81.67,136.07,6
노원구,공릉동,동신,62500,108000,452,6,84.21,142.43,6
노원구,공릉동,동아하이빌,,,32,2,36.76,97.81,3
노원구,공릉동,두보팰리스(도시형),14200,25500,14,1,31.32,31.32,6
노원구,공릉동,라메즈,,,18,1,89.12,95.93,4
노원구,공릉동,미라쉘(도시형),15000,16000,120,1,23.61,25.12,3
노원구,공릉동,백영,,,16,1,43.69,113.69,5
노원구,공릉동,베네시아(도시형),,,19,1,21.79,40.63,2
노원구,공릉동,보람노블레스,70000,70000,18,1,64.19,95.91,7
노원구,공릉동,비선,52000,69000,700,7,69.23,78.21,4
노원구,공릉동,비콘,,,69,1,85.89,109.1,8
노원구,공릉동,삼익(690-2),58000,95000,158,1,83.57,127.53,3
노원구,공릉동,삼익(737),53000,100000,845,8,72.23,139.2,15
노원구,공릉동,삼익4단지,49800,70000,525,4,51.43,76.68,4
노원구,공릉동,새울센스빌,50000,50000,17,1,78.77,124.86,7
노원구,공릉동,서경하누리,,,17,1,70.31,79.64,8
노원구,공릉동,서로퍼스트빌(주상복합),,,19,1,80.37,107.62,9
노원구,공릉동,서일이츠뷰,82000,85000,61,1,101.72,130.91,2
노원구,공릉동,서진프라자,55000,59000,19,1,127.04,154.07,7
노원구,공릉동,성욱타운(도시형),,,34,1,20.13,25.63,6
노원구,공릉동,세영,55000,55000,19,1,67.03,90.63,4
노원구,공릉동,수희(도시형),,,19,1,15.25,47.57,8
노원구,공릉동,신대림,75000,75000,19,1,78.49,127.84,4
노원구,공릉동,신명,60000,81000,69,1,78.29,150.04,5
노원구,공릉동,신원,59000,85000,153,1,80.38,114.64,1
노원구,공릉동,신한양(주상복합),,,18,1,60.27,96.11,5
노원구,공릉동,씨엠,,,10,1,69.42,87.66,6
노원구,공릉동,엘림타운,57000,58000,19,1,85.97,117.84,6
노원구,공릉동,온유홈,,,13,1,18.54,73.8,3
노원구,공릉동,우국리더스빌,53000,79500,79,1,69.81,93.28,9
노원구,공릉동,우방,65000,88000,494,5,78.88,105.82,8
노원구,공릉동,우성(공릉),62000,94000,363,3,76.88,143.95,3
노원구,공릉동,우성(태릉),90000,105000,432,9,84.1,105.4,8
노원구,공릉동,우성2차,65000,65000,29,2,79.79,99.02,6
노원구,공릉동,윤탁노블레스(주상복합),66000,66000,18,1,101.44,112.17,15
노원구,공릉동,이안클래식(도시형),,,28,1,28.66,28.66,3
노원구,공릉동,임성,63000,70000,68,1,81.38,137.73,2
노원구,공릉동,정원팰리스(도시형),,,40,4,54.7,66.16,9
노원구,공릉동,주완위즈빌(주상복합),,,19,1,82.14,105.43,8
노원구,공릉동,주완위즈빌2(주상복합),,,19,1,86.92,160.11,5
노원구,공릉동,진명비베레,8200,9000,72,1,18.26,23.21,3
노원구,공릉동,진주브라운(585-6),,,12,1,68,92.49,7
노원구,공릉동,진주브라운(585-7),67000,67000,18,1,52.99,94.99,8
노원구,공릉동,참다움,44000,44000,26,1,80.12,102.46,3
노원구,공릉동,청솔브레싱,56000,56000,36,2,59.72,95.54,7
노원구,공릉동,청수대(주상복합),,,19,1,101.11,166.09,6
노원구,공릉동,청우시티,50000,70000,17,1,46.3,98.37,5
노원구,공릉동,청우컨스빌(도시형),,,12,1,35.49,70.23,3
노원구,공릉동,탑스빌(504-7),,,13,1,81.42,95.6,6
노원구,공릉동,탑스빌(690-10),,,38,2,100.33,100.33,4
노원구,공릉동,태강,56500,77000,1676,21,69.32,83.04,2
노원구,공릉동,태릉해링턴플레이스,95000,150000,1308,15,67.48,110.48,
노원구,공릉동,태릉현대홈타운스위트1단지,180000,182000,60,4,142.86,161.93,1
노원구,공릉동,태릉현대홈타운스위트2단지,150000,180000,74,6,145.96,164.6,2
노원구,공릉동,플라체76(도시형),,,90,1,20.9,21.89,13
노원구,공릉동,하나플러스,,,37,1,92.47,105.76,8
노원구,공릉동,하늘공원,65000,70000,49,3,94.67,98.25,10
노원구,공릉동,한일휴니스빌(도시형),11500,14000,164,1,19.84,33.05,4
노원구,공릉동,한진,58000,58000,19,1,86.71,149.8,9
노원구,공릉동,햇살가득빌(도시형),,,13,1,16.04,80.96,3
노원구,공릉동,현대,60000,76000,145,1,69.34,109.44,6
노원구,공릉동,현대성우,62500,89000,181,1,82.15,107.93,5
노원구,공릉동,화랑대디오베이션,74000,78000,62,1,80.41,80.41,4
노원구,공릉동,화랑타운,92000,109000,436,11,105.95,106.08,4
노원구,공릉동,화랑해링턴플레이스아파트,71000,115000,196,3,85.86,156.89,6
노원구,공릉동,효성,80000,85000,340,13,86.81,99.34,9
노원구,공릉동,힐링하우스(도시형),,,18,1,15.91,19.87,6
노원구,상계동,건영,58000,80000,87,1,74.06,105.05,3
노원구,상계동,극동늘푸른,70000,83000,299,4,84.44,109.14,9
노원구,상계동,금호어울림,70000,80000,230,2,102.13,102.46,3
노원구,상계동,노원롯데캐슬시그니처,,,1163,10,33.96,124.72,3
노원구,상계동,노원센트럴푸르지오,97000,140000,810,7,64.06,139.03,2
노원구,상계동,노원아이파크(주상복합),85000,110000,124,1,128.09,209.66,6
노원구,상계동,노원우성,80000,90000,137,2,101.68,102.87,3
노원구,상계동,노원현대,81000,91000,259,4,106.68,107,3
노원구,상계동,대동,90000,90000,19,1,166.09,206.91,3
노원구,상계동,대동청솔,72000,120000,358,3,77.7,148.56,8
노원구,상계동,대림,110000,140000,538,4,111.35,111.86,1
노원구,상계동,대망드림힐,73000,75000,165,1,91.46,142.13,8
노원구,상계동,대창센시티,70000,80000,117,1,105.35,105.47,8
노원구,상계동,동신라메르(도시형),13500,14000,64,1,29.16,36.3,10
노원구,상계동,동아불암,63000,100000,673,5,83.45,141.71,1
노원구,상계동,동일씨티빌,,,15,1,67.8,75.97,5
노원구,상계동,두산,50000,87000,763,11,59.95,106,6
노원구,상계동,문수해오름,36000,38000,37,1,55.5,108.04,13
노원구,상계동,미도,95000,120000,600,3,115.32,115.32,4
노원구,상계동,벽산,49000,90000,1590,9,52.75,111.54,6
노원구,상계동,보람,57800,93000,3315,21,62.53,107.99,1
노원구,상계동,보람그린,65000,75000,37,2,91.68,235.1,5
노원구,상계동,보미,,,14,1,99.12,99.12,5
노원구,상계동,북부현대,45000,67000,105,1,74.01,97.8,7
노원구,상계동,불암현대,62500,130000,826,5,81.03,140.14,1
노원구,상계동,비콘드림힐2차,75000,90000,57,2,86.11,108.46,8
노원구,상계동,비콘드림힐3차,71000,73000,114,1,80.48,104.43,7
노원구,상계동,상계대림(1301),57000,95000,230,2,81.79,146.89,7
노원구,상계동,상계대림(172),63000,92000,675,5,81.35,103.67,9
노원구,상계동,상계동양메이저(동양엔파트),93000,110000,448,7,107.09,108.98,4
노원구,상계동,상계불암대림,62000,110000,634,6,84.14,142.16,10
노원구,상계동,상계센트럴타워(주상복합),,,19,1,116.45,169.73,8
노원구,상계동,상계신동아,55000,81000,385,3,84.54,102.58,1
노원구,상계동,상계우방,68000,150000,274,3,76.09,185.58,2
노원구,상계동,상계주공10단지,61000,100000,2654,27,52.68,96.8,1
노원구,상계동,상계주공11단지,62000,110000,1944,16,58.18,105.54,1
노원구,상계동,상계주공12단지,58000,100000,1739,15,58.41,92.74,2
노원구,상계동,상계주공13단지,54000,73000,939,9,58.76,80.17,1
노원구,상계동,상계주공14단지,57000,130000,2265,26,58.76,118.08,1
노원구,상계동,상계주공16단지,57000,92000,2392,18,63.68,105.54,3
노원구,상계동,상계주공1단지,49700,140000,2064,24,46.69,95.47,6
노원구,상계동,상계주공2단지,54000,102000,2029,23,45.95,95.47,4
노원구,상계동,상계주공3단지,59000,150000,2213,26,45.95,111.62,9
노원구,상계동,상계주공4단지,54000,115000,2136,17,45.95,118.89,5
노원구,상계동,상계주공5단지,80000,83000,840,19,37.38,37.38,1
노원구,상계동,상계주공6단지,57500,95000,2646,28,45.95,80.26,5
노원구,상계동,상계주공7단지,65000,127000,2634,21,58.73,105.54,7
노원구,상계동,상계주공9단지,59000,97000,2830,23,58.41,105.54,2
노원구,상계동,상계중앙하이츠1차,68000,135000,437,2,79.38,148.98,10
노원구,상계동,상계중앙하이츠2차,69000,120000,795,9,85.16,163.71,7
노원구,상계동,상계중앙하이츠5차,49500,70000,142,1,79.99,105.24,6
노원구,상계동,상계한일유앤아이,79000,120000,305,5,78.34,136.78,11
노원구,상계동,상계현대1차,62000,73000,331,4,100.95,102.42,3
노원구,상계동,상계현대2차,63000,75000,465,4,85.16,100.9,8
노원구,상계동,상계현대3차,67000,83000,494,6,102.4,102.44,5
노원구,상계동,상록수1단지,49000,57000,95,2,76.55,77.71,10
노원구,상계동,상록수2단지,71000,71000,20,1,113.68,113.68,10
노원구,상계동,성림,48000,70000,240,2,85.82,109.29,11
노원구,상계동,성원,60000,98000,174,1,91.42,143.16,2
노원구,상계동,소담빌(도시형),11000,13000,149,1,22.41,22.41,6
노원구,상계동,송이월드,,,30,2,48.08,93.52,8
노원구,상계동,수락리버시티3단지,78000,90000,696,11,110.35,111.31,8
노원구,상계동,수락리버시티4단지,82000,90000,548,7,79.55,111.98,4
노원구,상계동,수락산늘푸른,115000,115000,45,1,126.61,151.62,8
노원구,상계동,수락산벨리체,92000,150000,492,12,139.86,158.52,4
노원구,상계동,수락파크,,,10,1,64.4,95.83,6
노원구,상계동,수락파크빌,90000,135000,468,7,105.29,142.86,7
노원구,상계동,수락한신(1278),60000,65000,47,2,61.47,100.74,6
노원구,상계동,수락현대,69500,80000,216,2,102.07,102.91,5
노원구,상계동,신기,63000,63000,42,2,92.56,142.15,2
노원구,상계동,신이모닝빌,,,67,1,74.46,105.68,13
노원구,상계동,에스엔타워(도시형),,,56,1,24.3,37.29,8
노원구,상계동,우림루미아트,80000,83000,175,2,103.45,138.92,4
노원구,상계동,우림루미아트2차,78000,87000,100,1,90.69,105.02,3
노원구,상계동,은빛1단지,42000,68000,1391,10,54.56,82.4,3
노원구,상계동,은빛2단지,48000,75000,1313,9,53.71,81.13,6
노원구,상계동,임광,125000,145000,420,4,123.76,140.7,6
노원구,상계동,중계센트럴파크,89000,115000,457,5,86.12,124.04,6
노원구,상계동,중앙프라자(도시형),9000,11000,64,1,20.57,20.57,8
노원구,상계동,청솔,,,19,1,47.59,96.18,3
노원구,상계동,청솔상계양우,85000,105000,251,2,110.06,151.31,9
노원구,상계동,청암1단지,73000,90000,234,5,106.92,106.92,3
노원구,상계동,청암2단지,53000,70000,602,7,70.41,84.83,8
노원구,상계동,충효파크타운,,,19,1,74.59,94.59,3
노원구,상계동,코오롱,70000,110000,215,3,82.65,108.91,13
노원구,상계동,코지한주,,,18,1,115.42,119.69,5
노원구,상계동,큐비스트(도시형),,,14,1,22.33,89.84,7
노원구,상계동,포레나노원,104000,190000,1062,13,66.96,149.03,3
노원구,상계동,피스풀하우스(도시형),,,8,1,69.97,69.97,6
노원구,상계동,한신(1277),57000,91000,290,2,84.47,142.15,4
노원구,상계동,한신(조흥한신4차),69000,82000,397,5,102.88,102.96,1
노원구,상계동,한신1차,50000,83000,420,4,63.73,101.35,7
노원구,상계동,한신2차,45000,75000,471,3,64.92,101.35,5
노원구,상계동,한신3차,60000,77000,348,5,83.46,102.49,3
노원구,상계동,한양,105000,150000,492,5,103.46,127.62,2
노원구,상계동,한창늘푸른,82000,82000,19,1,117.78,189.38,8
노원구,상계동,현대4차,65000,65000,106,1,102.62,102.88,6
노원구,상계동,희락,47000,62000,34,1,97.59,138.72,4
